ID,Titulo,Artista,Idioma,Categoria,Imagen_URL,Enlace_Letra,Cancion_Original
1139,No Se Ria De La Bruja Averia,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20NO%20SE%20RIA%20DE%20LA%20BRUJA%20AVERIA,INFANTIL NO SE RIA DE LA BRUJA AVERIA
1140,Oliver Y Benji,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20OLIVER%20Y%20BENJI,INFANTIL OLIVER Y BENJI
1141,Pippi Calzaslargas,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20PIPPI%20CALZASLARGAS,INFANTIL PIPPI CALZASLARGAS
1142,Pippi Calzaslargas,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20PIPPI%20CALZASLARGAS,INFANTIL PIPPI CALZASLARGAS
1143,Que Llueva,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20QUE%20LLUEVA,INFANTIL QUE LLUEVA
1144,Quijote Sancho,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20QUIJOTE%20SANCHO,INFANTIL QUIJOTE SANCHO
1145,Shin Chan,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20SHIN%20CHAN,INFANTIL SHIN CHAN
1146,Sobre El Puente De Avignon,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20SOBRE%20EL%20PUENTE%20DE%20AVIGNON,INFANTIL SOBRE EL PUENTE DE AVIGNON
1147,Somos Los Pitufos,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20SOMOS%20LOS%20PITUFOS,INFANTIL SOMOS LOS PITUFOS
1148,Soy Un Gnomo,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20SOY%20UN%20GNOMO,INFANTIL SOY UN GNOMO
1149,Soy Una Taza,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20SOY%20UNA%20TAZA,INFANTIL SOY UNA TAZA
1150,Supercalifragilisticoespialidos O,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20SUPERCALIFRAGILISTICOESPIALIDOS%20O,INFANTIL SUPERCALIFRAGILISTICOESPIALIDOS O
1151,Susanita Tiene Un Raton,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20SUSANITA%20TIENE%20UN%20RATON,INFANTIL SUSANITA TIENE UN RATON
1152,Tengo Tengo Tengo,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20TENGO%20TENGO%20TENGO,INFANTIL TENGO TENGO TENGO
1153,Tengo Una Muñeca Vestida De Azul,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20TENGO%20UNA%20MU%C3%91ECA%20VESTIDA%20DE%20AZUL,INFANTIL TENGO UNA MUÑECA VESTIDA DE AZUL
1154,Un Elefante Se Balanceaba,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20UN%20ELEFANTE%20SE%20BALANCEABA,INFANTIL UN ELEFANTE SE BALANCEABA
1155,A Contar Mentiras,Infantil Vamos,ES,Infantil,,https://genius.com/search?q=INFANTIL%20VAMOS%20A%20CONTAR%20MENTIRAS,INFANTIL VAMOS A CONTAR MENTIRAS
1156,A Jugar,Infantil Vamos,ES,Infantil,,https://genius.com/search?q=INFANTIL%20VAMOS%20A%20JUGAR,INFANTIL VAMOS A JUGAR
1157,Ala Cama. La Familia Telerin,Infantil Vamos,ES,Infantil,,https://genius.com/search?q=INFANTIL%20VAMOS%20ALA%20CAMA.%20LA%20FAMILIA%20TELERIN,INFANTIL VAMOS ALA CAMA. LA FAMILIA TELERIN
1158,Willy Fog,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20WILLY%20FOG,INFANTIL WILLY FOG
1159,Xuxa Ilarie,Infantil,ES,Infantil,,https://genius.com/search?q=INFANTIL%20XUXA%20ILARIE,INFANTIL XUXA ILARIE
1160,El Patio De Mi Casa,Infantil. Popular,ES,Infantil,,https://genius.com/search?q=INFANTIL.%20POPULAR%20EL%20PATIO%20DE%20MI%20CASA,INFANTIL. POPULAR EL PATIO DE MI CASA
1161,En Un Bossque De La China,Infantil. Popular,ES,Infantil,,https://genius.com/search?q=INFANTIL.%20POPULAR%20EN%20UN%20BOSSQUE%20DE%20LA%20CHINA,INFANTIL. POPULAR EN UN BOSSQUE DE LA CHINA
1162,La Gallina,Infantil. Popular,ES,Infantil,,https://genius.com/search?q=INFANTIL.%20POPULAR%20LA%20GALLINA,INFANTIL. POPULAR LA GALLINA
1163,Mambrú Se Fue A La Guerra,Infantil. Popular,ES,Infantil,,https://genius.com/search?q=INFANTIL.%20POPULAR%20MAMBR%C3%9A%20SE%20FUE%20A%20LA%20GUERRA,INFANTIL. POPULAR MAMBRÚ SE FUE A LA GUERRA
1164,Mambrú Se Fue A La Guerra,Infantil. Popular,ES,Infantil,,https://genius.com/search?q=INFANTIL.%20POPULAR%20MAMBR%C3%9A%20SE%20FUE%20A%20LA%20GUERRA,INFANTIL. POPULAR MAMBRÚ SE FUE A LA GUERRA
1165,"Matarile, Rilero",Infantil. Popular,ES,Infantil,,https://genius.com/search?q=INFANTIL.%20POPULAR%20MATARILE%2C%20RILERO,"INFANTIL. POPULAR MATARILE, RILERO"
1166,Susanita (Tiene Un Ratón),Infantil. Popular,ES,Infantil,,https://genius.com/search?q=INFANTIL.%20POPULAR%20SUSANITA%20%28TIENE%20UN%20RAT%C3%93N%29,INFANTIL. POPULAR SUSANITA (TIENE UN RATÓN)
1167,Anton Pirulero,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20ANTON%20PIRULERO,INFANTILES ANTON PIRULERO
1168,Brinca La Tablita,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20BRINCA%20LA%20TABLITA,INFANTILES BRINCA LA TABLITA
1169,Cancion De Los Sonidos,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20CANCION%20DE%20LOS%20SONIDOS,INFANTILES CANCION DE LOS SONIDOS
1170,Capitan De Madera,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20CAPITAN%20DE%20MADERA,INFANTILES CAPITAN DE MADERA
1171,Chinito De Amor,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20CHINITO%20DE%20AMOR,INFANTILES CHINITO DE AMOR
1172,Como Me Pica La Nariz,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20COMO%20ME%20PICA%20LA%20NARIZ,INFANTILES COMO ME PICA LA NARIZ
1173,De La Una A Las Dos,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20DE%20LA%20UNA%20A%20LAS%20DOS,INFANTILES DE LA UNA A LAS DOS
1174,De Oca A Oca,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20DE%20OCA%20A%20OCA,INFANTILES DE OCA A OCA
1175,Desde Pequeñita,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20DESDE%20PEQUE%C3%91ITA,INFANTILES DESDE PEQUEÑITA
1176,Don Gato,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20DON%20GATO,INFANTILES DON GATO
1177,Don Piruli,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20DON%20PIRULI,INFANTILES DON PIRULI
1178,Donde Estan Las Llaves,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20DONDE%20ESTAN%20LAS%20LLAVES,INFANTILES DONDE ESTAN LAS LLAVES
1179,Juego De La Mane,Infantiles El,ES,Infantil,,https://genius.com/search?q=INFANTILES%20EL%20JUEGO%20DE%20LA%20MANE,INFANTILES EL JUEGO DE LA MANE
1180,Juego De Las Vocales,Infantiles El,ES,Infantil,,https://genius.com/search?q=INFANTILES%20EL%20JUEGO%20DE%20LAS%20VOCALES,INFANTILES EL JUEGO DE LAS VOCALES
1181,Patio De Mi Casa,Infantiles El,ES,Infantil,,https://genius.com/search?q=INFANTILES%20EL%20PATIO%20DE%20MI%20CASA,INFANTILES EL PATIO DE MI CASA
1182,Piojo Y La Pulga,Infantiles El,ES,Infantil,,https://genius.com/search?q=INFANTILES%20EL%20PIOJO%20Y%20LA%20PULGA,INFANTILES EL PIOJO Y LA PULGA
1183,Trebole,Infantiles El,ES,Infantil,,https://genius.com/search?q=INFANTILES%20EL%20TREBOLE,INFANTILES EL TREBOLE
1184,Feliz Feliz En Tu Dia,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20FELIZ%20FELIZ%20EN%20TU%20DIA,INFANTILES FELIZ FELIZ EN TU DIA
1185,Habia Una Vez Un Circo,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20HABIA%20UNA%20VEZ%20UN%20CIRCO,INFANTILES HABIA UNA VEZ UN CIRCO
1186,Hay Un Amigo En Mi,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20HAY%20UN%20AMIGO%20EN%20MI,INFANTILES HAY UN AMIGO EN MI
1187,Hola Don Pepito,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20HOLA%20DON%20PEPITO,INFANTILES HOLA DON PEPITO
1188,Cancion Del Panda,Infantiles La,ES,Infantil,,https://genius.com/search?q=INFANTILES%20LA%20CANCION%20DEL%20PANDA,INFANTILES LA CANCION DEL PANDA
1189,Comadre Chema,Infantiles La,ES,Infantil,,https://genius.com/search?q=INFANTILES%20LA%20COMADRE%20CHEMA,INFANTILES LA COMADRE CHEMA
1190,Gallina Turuleta,Infantiles La,ES,Infantil,,https://genius.com/search?q=INFANTILES%20LA%20GALLINA%20TURULETA,INFANTILES LA GALLINA TURULETA
1191,"Tarara,Al Pasar La Barca",Infantiles La,ES,Infantil,,https://genius.com/search?q=INFANTILES%20LA%20TARARA%2CAL%20PASAR%20LA%20BARCA,"INFANTILES LA TARARA,AL PASAR LA BARCA"
1192,Yenka,Infantiles La,ES,Infantil,,https://genius.com/search?q=INFANTILES%20LA%20YENKA,INFANTILES LA YENKA
1193,Maderos De San Juan,Infantiles Los,ES,Infantil,,https://genius.com/search?q=INFANTILES%20LOS%20MADEROS%20DE%20SAN%20JUAN,INFANTILES LOS MADEROS DE SAN JUAN
1194,Numeros,Infantiles Los,ES,Infantil,,https://genius.com/search?q=INFANTILES%20LOS%20NUMEROS,INFANTILES LOS NUMEROS
1195,Pollitos,Infantiles Los,ES,Infantil,,https://genius.com/search?q=INFANTILES%20LOS%20POLLITOS,INFANTILES LOS POLLITOS
1196,Mambru Se Fue A La Guerra,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20MAMBRU%20SE%20FUE%20A%20LA%20GUERRA,INFANTILES MAMBRU SE FUE A LA GUERRA
1197,Matarile Rile Ro,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20MATARILE%20RILE%20RO,INFANTILES MATARILE RILE RO
1198,Me Caso Mi Madre,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20ME%20CASO%20MI%20MADRE,INFANTILES ME CASO MI MADRE
1199,Mi Comadre Tere,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20MI%20COMADRE%20TERE,INFANTILES MI COMADRE TERE
1200,Que Llueva Que Llueva,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20QUE%20LLUEVA%20QUE%20LLUEVA,INFANTILES QUE LLUEVA QUE LLUEVA
1201,Que Pase El Rey,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20QUE%20PASE%20EL%20REY,INFANTILES QUE PASE EL REY
1202,Quisiera Ser Tan Alta,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20QUISIERA%20SER%20TAN%20ALTA,INFANTILES QUISIERA SER TAN ALTA
1203,Rianxeira,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20RIANXEIRA,INFANTILES RIANXEIRA
1204,Susanita,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20SUSANITA,INFANTILES SUSANITA
1205,Tengo Una Muñeca,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20TENGO%20UNA%20MU%C3%91ECA,INFANTILES TENGO UNA MUÑECA
1206,Veo Veo,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20VEO%20VEO,INFANTILES VEO VEO
1207,Ya Se Murio El Burro,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20YA%20SE%20MURIO%20EL%20BURRO,INFANTILES YA SE MURIO EL BURRO
1208,Ya Se Van Los Pastores,Infantiles,ES,Infantil,,https://genius.com/search?q=INFANTILES%20YA%20SE%20VAN%20LOS%20PASTORES,INFANTILES YA SE VAN LOS PASTORES
1209,Joe Luciano El Baile De La Botella,,ES,Infantil,,https://genius.com/search?q=JOE%20LUCIANO%20EL%20BAILE%20DE%20LA%20BOTELLA,JOE LUCIANO EL BAILE DE LA BOTELLA
1210,Cuelate En Mi Musica Medley,La Decada Prodigiosa,ES,Infantil,,https://genius.com/search?q=LA%20DECADA%20PRODIGIOSA%20CUELATE%20EN%20MI%20MUSICA%20MEDLEY,LA DECADA PRODIGIOSA CUELATE EN MI MUSICA MEDLEY
1211,La Decada De Los 80,La Decada Prodigiosa,ES,Infantil,,https://genius.com/search?q=LA%20DECADA%20PRODIGIOSA%20LA%20DECADA%20DE%20LOS%2080,LA DECADA PRODIGIOSA LA DECADA DE LOS 80
1212,La Fiesta Años 70,La Decada Prodigiosa,ES,Infantil,,https://genius.com/search?q=LA%20DECADA%20PRODIGIOSA%20LA%20FIESTA%20A%C3%91OS%2070,LA DECADA PRODIGIOSA LA FIESTA AÑOS 70
1213,Made In Spain,La Decada Prodigiosa,ES,Infantil,,https://genius.com/search?q=LA%20DECADA%20PRODIGIOSA%20MADE%20IN%20SPAIN,LA DECADA PRODIGIOSA MADE IN SPAIN
1214,Toda La Noche Sin Dormir,La Decada Prodigiosa,ES,Infantil,,https://genius.com/search?q=LA%20DECADA%20PRODIGIOSA%20TODA%20LA%20NOCHE%20SIN%20DORMIR,LA DECADA PRODIGIOSA TODA LA NOCHE SIN DORMIR
1215,Una Fiesta Especial,La Decada Prodigiosa,ES,Infantil,,https://genius.com/search?q=LA%20DECADA%20PRODIGIOSA%20UNA%20FIESTA%20ESPECIAL,LA DECADA PRODIGIOSA UNA FIESTA ESPECIAL
1216,Fiesta Toma Vitamina,La,ES,Infantil,,https://genius.com/search?q=LA%20FIESTA%20TOMA%20VITAMINA,LA FIESTA TOMA VITAMINA
1217,Zenon Infantil Croki Croki,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20CROKI%20CROKI,LA GRANJA DE ZENON infantil CROKI CROKI
1218,Zenon Infantil El Gallo Pinto,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20EL%20GALLO%20PINTO,LA GRANJA DE ZENON infantil EL GALLO PINTO
1219,Zenon Infantil El Gallo Y La Pata,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20EL%20GALLO%20Y%20LA%20PATA,LA GRANJA DE ZENON infantil EL GALLO Y LA PATA
1220,Zenon Infantil El Pavo Y La Pava,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20EL%20PAVO%20Y%20LA%20PAVA,LA GRANJA DE ZENON infantil EL PAVO Y LA PAVA
1221,Zenon Infantil Incy Wincy Araña,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20INCY%20WINCY%20ARA%C3%91A,LA GRANJA DE ZENON infantil INCY WINCY ARAÑA
1222,Zenon Infantil La Cucaracha,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20LA%20CUCARACHA,LA GRANJA DE ZENON infantil LA CUCARACHA
1223,Zenon Infantil La Gallina Turuleca,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20LA%20GALLINA%20TURULECA,LA GRANJA DE ZENON infantil LA GALLINA TURULECA
1224,Zenon Infantil La Pulga Aventurera,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20LA%20PULGA%20AVENTURERA,LA GRANJA DE ZENON infantil LA PULGA AVENTURERA
1225,Zenon Infantil La Vaca Lechera,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20LA%20VACA%20LECHERA,LA GRANJA DE ZENON infantil LA VACA LECHERA
1226,Zenon Infantil Los Pollitos Dicen,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20LOS%20POLLITOS%20DICEN,LA GRANJA DE ZENON infantil LOS POLLITOS DICEN
1227,Zenon Infantil Los Tres Chanchitos,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20LOS%20TRES%20CHANCHITOS,LA GRANJA DE ZENON infantil LOS TRES CHANCHITOS
1228,Zenon Infantil Pajaritos A Bailar,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20PAJARITOS%20A%20BAILAR,LA GRANJA DE ZENON infantil PAJARITOS A BAILAR
1229,Zenon Infantil Queridos Conejos,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20QUERIDOS%20CONEJOS,LA GRANJA DE ZENON infantil QUERIDOS CONEJOS
1230,Zenon Infantil Señora Vaca,La Granja De,ES,Infantil,,https://genius.com/search?q=LA%20GRANJA%20DE%20ZENON%20infantil%20SE%C3%91ORA%20VACA,LA GRANJA DE ZENON infantil SEÑORA VACA
1231,Aserejé,Las Ketchup,ES,Infantil,,https://genius.com/search?q=LAS%20KETCHUP%20ASEREJ%C3%89,LAS KETCHUP ASEREJÉ
1232,Bloody Mary,Las Ketchup,ES,Infantil,,https://genius.com/search?q=LAS%20KETCHUP%20BLOODY%20MARY,LAS KETCHUP BLOODY MARY
1233,Lbc La Morocha,,ES,Infantil,,https://genius.com/search?q=LBC%20LA%20MOROCHA,LBC LA MOROCHA
1234,Lunnis Gara Y Jonay,Los,ES,Infantil,,https://genius.com/search?q=LOS%20LUNNIS%20GARA%20Y%20JONAY,LOS LUNNIS GARA Y JONAY
1235,Lunnis Hercules,Los,ES,Infantil,,https://genius.com/search?q=LOS%20LUNNIS%20HERCULES,LOS LUNNIS HERCULES
1236,La Tele (Infantil) La Gallina Turuleca,Los Payasos De,ES,Infantil,,https://genius.com/search?q=LOS%20PAYASOS%20DE%20LA%20TELE%20%28INFANTIL%29%20LA%20GALLINA%20TURULECA,LOS PAYASOS DE LA TELE (INFANTIL) LA GALLINA TURULECA
1237,La Tele Chinita Del Amor,Los Payasos De,ES,Infantil,,https://genius.com/search?q=LOS%20PAYASOS%20DE%20LA%20TELE%20CHINITA%20DEL%20AMOR,LOS PAYASOS DE LA TELE CHINITA DEL AMOR
1238,La Tele Habia Una Vez,Los Payasos De,ES,Infantil,,https://genius.com/search?q=LOS%20PAYASOS%20DE%20LA%20TELE%20HABIA%20UNA%20VEZ,LOS PAYASOS DE LA TELE HABIA UNA VEZ
1239,La Tele Infantil El Auto Nuevo,Los Payasos De,ES,Infantil,,https://genius.com/search?q=LOS%20PAYASOS%20DE%20LA%20TELE%20INFANTIL%20EL%20AUTO%20NUEVO,LOS PAYASOS DE LA TELE INFANTIL EL AUTO NUEVO
1240,Marisol La Tombola,,ES,Infantil,,https://genius.com/search?q=MARISOL%20LA%20TOMBOLA,MARISOL LA TOMBOLA
1241,Mary Poppins Supercalifragilisticoespialidoso,,ES,Infantil,,https://genius.com/search?q=MARY%20POPPINS%20SUPERCALIFRAGILISTICOESPIALIDOSO,MARY POPPINS SUPERCALIFRAGILISTICOESPIALIDOSO
1242,Amante De La Luna,Melody,ES,Infantil,,https://genius.com/search?q=MELODY%20AMANTE%20DE%20LA%20LUNA,MELODY AMANTE DE LA LUNA
1243,Dabadabada,Melody,ES,Infantil,,https://genius.com/search?q=MELODY%20DABADABADA,MELODY DABADABADA
1244,De Pata Negra,Melody,ES,Infantil,,https://genius.com/search?q=MELODY%20DE%20PATA%20NEGRA,MELODY DE PATA NEGRA
1245,El Baile Del Gorila,Melody,ES,Infantil,,https://genius.com/search?q=MELODY%20EL%20BAILE%20DEL%20GORILA,MELODY EL BAILE DEL GORILA
1246,Esa Diva,Melody,ES,Infantil,,https://genius.com/search?q=MELODY%20ESA%20DIVA,MELODY ESA DIVA
1247,Muevete,Melody,ES,Infantil,,https://genius.com/search?q=MELODY%20MUEVETE,MELODY MUEVETE
1248,Te Digo Adios,Melody,ES,Infantil,,https://genius.com/search?q=MELODY%20TE%20DIGO%20ADIOS,MELODY TE DIGO ADIOS
1249,Y Ese Niño,Melody,ES,Infantil,,https://genius.com/search?q=MELODY%20Y%20ESE%20NI%C3%91O,MELODY Y ESE NIÑO
1250,Mulan Honra Nos Daras,,ES,Infantil,,https://genius.com/search?q=MULAN%20HONRA%20NOS%20DARAS,MULAN HONRA NOS DARAS
1251,Osito Gominola Yo Soy Tu Gominola,,ES,Infantil,,https://genius.com/search?q=OSITO%20GOMINOLA%20YO%20SOY%20TU%20GOMINOLA,OSITO GOMINOLA YO SOY TU GOMINOLA
1252,Papa Levante Me Pongo Colorada,,ES,Infantil,,https://genius.com/search?q=PAPA%20LEVANTE%20ME%20PONGO%20COLORADA,PAPA LEVANTE ME PONGO COLORADA
1253,Arriba Abajo,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20ARRIBA%20ABAJO,PARCHIS ARRIBA ABAJO
1254,Cumpleaños Feliz,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20CUMPLEA%C3%91OS%20FELIZ,PARCHIS CUMPLEAÑOS FELIZ
1255,Cumpleaños Feliz,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20CUMPLEA%C3%91OS%20FELIZ,PARCHIS CUMPLEAÑOS FELIZ
1256,En La Armada,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20EN%20LA%20ARMADA,PARCHIS EN LA ARMADA
1257,En La Armada,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20EN%20LA%20ARMADA,PARCHIS EN LA ARMADA
1258,Ganador,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20GANADOR,PARCHIS GANADOR
1259,Ganador,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20GANADOR,PARCHIS GANADOR
1260,Hola Amigos,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20HOLA%20AMIGOS,PARCHIS HOLA AMIGOS
1261,Hola Amigos,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20HOLA%20AMIGOS,PARCHIS HOLA AMIGOS
1262,La Cancion De Parchis,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20LA%20CANCION%20DE%20PARCHIS,PARCHIS LA CANCION DE PARCHIS
1263,La Canción De Parchís,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20LA%20CANCI%C3%93N%20DE%20PARCH%C3%8DS,PARCHIS LA CANCIÓN DE PARCHÍS
1264,Mortadelo Y Filemon,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20MORTADELO%20Y%20FILEMON,PARCHIS MORTADELO Y FILEMON
1265,Mortadelo Y Filemón,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20MORTADELO%20Y%20FILEM%C3%93N,PARCHIS MORTADELO Y FILEMÓN
1266,Twist Del Colegio,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20TWIST%20DEL%20COLEGIO,PARCHIS TWIST DEL COLEGIO
1267,Twist Del Colegio,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20TWIST%20DEL%20COLEGIO,PARCHIS TWIST DEL COLEGIO
1268,Viva El Cinco,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20VIVA%20EL%20CINCO,PARCHIS VIVA EL CINCO
1269,Viva El Cinco,Parchis,ES,Infantil,,https://genius.com/search?q=PARCHIS%20VIVA%20EL%20CINCO,PARCHIS VIVA EL CINCO
1270,Pedrito Fernandez La De La Mochila Azul,,ES,Infantil,,https://genius.com/search?q=PEDRITO%20FERNANDEZ%20LA%20DE%20LA%20MOCHILA%20AZUL,PEDRITO FERNANDEZ LA DE LA MOCHILA AZUL
1271,Pocahontas Si No Te Conociera,,ES,Infantil,,https://genius.com/search?q=POCAHONTAS%20SI%20NO%20TE%20CONOCIERA,POCAHONTAS SI NO TE CONOCIERA
1272,La Cancion Del Colacao,Popular,ES,Infantil,,https://genius.com/search?q=POPULAR%20LA%20CANCION%20DEL%20COLACAO,POPULAR LA CANCION DEL COLACAO
1273,La Cucaracha,Popular,ES,Infantil,,https://genius.com/search?q=POPULAR%20LA%20CUCARACHA,POPULAR LA CUCARACHA
1274,Maria Cristina Me Quiere Gobernar,Popular,ES,Infantil,,https://genius.com/search?q=POPULAR%20MARIA%20CRISTINA%20ME%20QUIERE%20GOBERNAR,POPULAR MARIA CRISTINA ME QUIERE GOBERNAR
1275,Mi Limon Mi Limonero,Popular,ES,Infantil,,https://genius.com/search?q=POPULAR%20MI%20LIMON%20MI%20LIMONERO,POPULAR MI LIMON MI LIMONERO
1276,Rasca Yu,Popular,ES,Infantil,,https://genius.com/search?q=POPULAR%20RASCA%20YU,POPULAR RASCA YU
1277,Chikilicuatre El Baile Del Chikichiki,Roberto,ES,Infantil,,https://genius.com/search?q=ROBERTO%20CHIKILICUATRE%20EL%20BAILE%20DEL%20CHIKICHIKI,ROBERTO CHIKILICUATRE EL BAILE DEL CHIKICHIKI
1278,Rose Bruno Mars Apt,,ES,Infantil,,https://genius.com/search?q=ROSE%20BRUNO%20MARS%20APT,ROSE BRUNO MARS APT
1279,Sbs Follow The Leader,,ES,Infantil,,https://genius.com/search?q=SBS%20FOLLOW%20THE%20LEADER,SBS FOLLOW THE LEADER
1280,Eurojunior Desde El Cielo,Sergio,ES,Infantil,,https://genius.com/search?q=SERGIO%20EUROJUNIOR%20DESDE%20EL%20CIELO,SERGIO EUROJUNIOR DESDE EL CIELO
1281,Acrostico,Shakira,ES,Infantil,,https://genius.com/search?q=SHAKIRA%20ACROSTICO,SHAKIRA ACROSTICO
1282,Borrar Tu Mirada,Soy Luna,ES,Infantil,,https://genius.com/search?q=SOY%20LUNA%20BORRAR%20TU%20MIRADA,SOY LUNA BORRAR TU MIRADA
1283,Mi Corazón Hace Wow Wow,Soy Luna,ES,Infantil,,https://genius.com/search?q=SOY%20LUNA%20MI%20CORAZ%C3%93N%20HACE%20WOW%20WOW,SOY LUNA MI CORAZÓN HACE WOW WOW
1284,Vuelo,Soy Luna,ES,Infantil,,https://genius.com/search?q=SOY%20LUNA%20VUELO,SOY LUNA VUELO
1285,Teresa Rabal Cancion De Los Oficios,,ES,Infantil,,https://genius.com/search?q=TERESA%20RABAL%20CANCION%20DE%20LOS%20OFICIOS,TERESA RABAL CANCION DE LOS OFICIOS
1286,Teresa Rabal Veo Veo,,ES,Infantil,,https://genius.com/search?q=TERESA%20RABAL%20VEO%20VEO,TERESA RABAL VEO VEO
1287,Toy Story Hay Un Amigo En Mi,,ES,Infantil,,https://genius.com/search?q=TOY%20STORY%20HAY%20UN%20AMIGO%20EN%20MI,TOY STORY HAY UN AMIGO EN MI
1288,Tradicional Rodolfo El Reno,,ES,Infantil,,https://genius.com/search?q=TRADICIONAL%20RODOLFO%20EL%20RENO,TRADICIONAL RODOLFO EL RENO
1289,Vaiana Brillante,,ES,Infantil,,https://genius.com/search?q=VAIANA%20BRILLANTE,VAIANA BRILLANTE
